label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41
stop,0.22,0.66,0.30,0.62,0.36,0.54,0.40,0.46,0.43,0.40,0.32,0.40,0.34,0.30,0.35,0.23,0.35,0.16,0.27,0.38,0.29,0.26,0.29,0.17,0.29,0.11,0.22,0.39,0.22,0.27,0.23,0.20,0.23,0.13,0.18,0.41,0.17,0.32,0.17,0.27,0.17,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.75,0.60,0.67,0.58,0.61,0.51,0.57,0.44,0.53,0.39,0.64,0.36,0.62,0.25,0.61,0.18,0.61,0.13,0.69,0.33,0.68,0.21,0.67,0.14,0.66,0.07,0.74,0.33,0.73,0.22,0.73,0.15,0.73,0.10,0.79,0.35,0.80,0.27,0.80,0.22,0.80,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.21,0.66,0.29,0.63,0.35,0.55,0.38,0.47,0.42,0.41,0.31,0.41,0.33,0.30,0.34,0.23,0.34,0.17,0.26,0.39,0.27,0.26,0.28,0.18,0.28,0.11,0.21,0.39,0.21,0.28,0.21,0.20,0.21,0.14,0.16,0.42,0.16,0.33,0.15,0.28,0.15,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.81,0.63,0.72,0.61,0.66,0.54,0.62,0.46,0.57,0.42,0.69,0.38,0.67,0.27,0.66,0.21,0.66,0.15,0.74,0.36,0.72,0.23,0.71,0.16,0.71,0.10,0.79,0.36,0.78,0.24,0.78,0.18,0.78,0.12,0.84,0.38,0.85,0.30,0.85,0.25,0.85,0.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.16,0.70,0.24,0.67,0.30,0.59,0.34,0.52,0.37,0.46,0.26,0.45,0.29,0.35,0.29,0.28,0.30,0.22,0.21,0.43,0.23,0.30,0.24,0.23,0.24,0.16,0.17,0.43,0.17,0.32,0.17,0.25,0.18,0.19,0.12,0.45,0.11,0.36,0.11,0.31,0.12,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.82,0.63,0.74,0.61,0.67,0.54,0.63,0.47,0.58,0.42,0.71,0.39,0.68,0.28,0.67,0.21,0.67,0.15,0.75,0.36,0.74,0.24,0.73,0.16,0.72,0.09,0.80,0.36,0.79,0.25,0.79,0.18,0.79,0.12,0.85,0.38,0.86,0.30,0.86,0.25,0.86,0.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.15,0.70,0.22,0.67,0.28,0.60,0.33,0.52,0.36,0.47,0.25,0.46,0.27,0.35,0.28,0.29,0.29,0.23,0.20,0.43,0.22,0.31,0.23,0.23,0.23,0.16,0.15,0.44,0.16,0.32,0.16,0.25,0.17,0.19,0.10,0.46,0.10,0.37,0.10,0.31,0.11,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.83,0.64,0.75,0.62,0.68,0.55,0.64,0.47,0.59,0.42,0.71,0.39,0.69,0.28,0.68,0.21,0.68,0.16,0.76,0.36,0.74,0.24,0.74,0.16,0.73,0.10,0.81,0.36,0.80,0.25,0.80,0.18,0.80,0.12,0.85,0.38,0.87,0.30,0.87,0.25,0.87,0.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.13,0.71,0.21,0.67,0.27,0.60,0.31,0.53,0.35,0.47,0.24,0.46,0.26,0.36,0.27,0.29,0.27,0.23,0.19,0.44,0.21,0.32,0.21,0.24,0.22,0.17,0.14,0.44,0.15,0.33,0.15,0.26,0.16,0.20,0.10,0.46,0.09,0.37,0.10,0.31,0.10,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.83,0.64,0.75,0.62,0.68,0.54,0.64,0.47,0.60,0.43,0.72,0.39,0.70,0.28,0.69,0.22,0.69,0.16,0.77,0.37,0.75,0.24,0.74,0.16,0.74,0.10,0.81,0.37,0.81,0.25,0.81,0.18,0.80,0.12,0.86,0.39,0.87,0.30,0.88,0.25,0.88,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.12,0.71,0.20,0.68,0.26,0.61,0.30,0.53,0.34,0.47,0.23,0.46,0.25,0.36,0.26,0.29,0.26,0.23,0.18,0.44,0.19,0.32,0.20,0.24,0.20,0.17,0.13,0.44,0.14,0.33,0.14,0.26,0.14,0.20,0.09,0.45,0.09,0.37,0.09,0.32,0.09,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.83,0.64,0.75,0.62,0.68,0.55,0.64,0.48,0.60,0.43,0.72,0.39,0.70,0.28,0.69,0.22,0.69,0.16,0.77,0.37,0.75,0.24,0.75,0.17,0.74,0.10,0.81,0.37,0.81,0.25,0.81,0.18,0.81,0.13,0.86,0.39,0.87,0.31,0.88,0.26,0.88,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.11,0.71,0.20,0.68,0.26,0.61,0.30,0.53,0.33,0.47,0.22,0.47,0.24,0.36,0.25,0.30,0.25,0.24,0.17,0.44,0.19,0.32,0.19,0.24,0.19,0.18,0.13,0.44,0.13,0.33,0.13,0.26,0.13,0.20,0.08,0.46,0.08,0.38,0.08,0.32,0.08,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.83,0.66,0.75,0.64,0.68,0.56,0.64,0.49,0.59,0.45,0.72,0.41,0.69,0.31,0.68,0.24,0.68,0.18,0.76,0.39,0.75,0.27,0.74,0.19,0.74,0.12,0.81,0.39,0.81,0.28,0.80,0.21,0.80,0.15,0.85,0.41,0.87,0.33,0.87,0.28,0.87,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.11,0.73,0.19,0.70,0.25,0.63,0.29,0.55,0.32,0.49,0.21,0.48,0.23,0.38,0.24,0.31,0.24,0.25,0.16,0.46,0.17,0.34,0.18,0.26,0.18,0.19,0.12,0.46,0.11,0.35,0.11,0.28,0.12,0.22,0.07,0.48,0.07,0.40,0.07,0.34,0.07,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.82,0.67,0.74,0.64,0.67,0.57,0.63,0.50,0.59,0.46,0.71,0.42,0.69,0.31,0.68,0.25,0.68,0.19,0.76,0.40,0.74,0.27,0.74,0.19,0.73,0.13,0.81,0.40,0.80,0.28,0.80,0.21,0.79,0.15,0.85,0.42,0.86,0.34,0.87,0.28,0.87,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.10,0.74,0.18,0.72,0.25,0.64,0.29,0.56,0.32,0.51,0.21,0.50,0.23,0.39,0.24,0.32,0.24,0.26,0.16,0.47,0.17,0.35,0.18,0.27,0.18,0.20,0.11,0.47,0.11,0.36,0.12,0.29,0.12,0.23,0.07,0.49,0.06,0.41,0.06,0.35,0.06,0.30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.82,0.69,0.74,0.66,0.67,0.59,0.63,0.52,0.58,0.48,0.71,0.44,0.68,0.33,0.67,0.26,0.67,0.21,0.76,0.41,0.74,0.29,0.73,0.21,0.73,0.15,0.80,0.41,0.80,0.30,0.79,0.23,0.79,0.17,0.85,0.43,0.86,0.35,0.87,0.30,0.87,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.10,0.76,0.19,0.73,0.25,0.66,0.29,0.58,0.33,0.53,0.21,0.51,0.23,0.40,0.24,0.34,0.24,0.27,0.16,0.49,0.17,0.36,0.18,0.28,0.18,0.21,0.11,0.49,0.11,0.37,0.11,0.30,0.12,0.24,0.07,0.51,0.06,0.42,0.06,0.37,0.06,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.82,0.71,0.73,0.69,0.67,0.62,0.62,0.54,0.58,0.50,0.70,0.46,0.68,0.36,0.67,0.29,0.66,0.23,0.75,0.44,0.73,0.31,0.72,0.23,0.72,0.17,0.80,0.44,0.79,0.32,0.79,0.25,0.78,0.19,0.84,0.46,0.85,0.37,0.86,0.32,0.86,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.10,0.78,0.19,0.75,0.25,0.68,0.29,0.60,0.33,0.55,0.21,0.53,0.24,0.43,0.24,0.36,0.25,0.30,0.16,0.51,0.18,0.38,0.18,0.30,0.18,0.23,0.11,0.51,0.12,0.39,0.12,0.32,0.12,0.26,0.06,0.53,0.06,0.44,0.06,0.38,0.06,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.81,0.74,0.73,0.72,0.66,0.65,0.62,0.58,0.58,0.53,0.70,0.49,0.67,0.38,0.66,0.32,0.66,0.26,0.75,0.46,0.73,0.34,0.72,0.26,0.71,0.20,0.79,0.46,0.78,0.34,0.78,0.27,0.78,0.21,0.84,0.48,0.85,0.40,0.85,0.34,0.85,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.10,0.81,0.19,0.78,0.26,0.71,0.30,0.63,0.33,0.58,0.22,0.56,0.24,0.45,0.25,0.38,0.25,0.32,0.17,0.53,0.18,0.40,0.18,0.33,0.18,0.26,0.12,0.53,0.12,0.41,0.12,0.34,0.12,0.27,0.07,0.55,0.06,0.46,0.06,0.41,0.06,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.81,0.78,0.73,0.75,0.66,0.69,0.62,0.62,0.58,0.57,0.70,0.53,0.67,0.42,0.66,0.35,0.65,0.29,0.74,0.50,0.72,0.38,0.71,0.30,0.71,0.23,0.79,0.50,0.78,0.38,0.78,0.31,0.77,0.25,0.84,0.52,0.85,0.43,0.85,0.38,0.85,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.11,0.84,0.19,0.81,0.26,0.74,0.30,0.66,0.34,0.61,0.22,0.59,0.24,0.48,0.25,0.41,0.26,0.35,0.17,0.56,0.18,0.43,0.19,0.35,0.19,0.29,0.12,0.56,0.12,0.44,0.12,0.37,0.12,0.31,0.07,0.58,0.06,0.49,0.06,0.43,0.06,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.78,0.91,0.71,0.91,0.65,0.86,0.61,0.80,0.56,0.75,0.68,0.68,0.65,0.57,0.64,0.52,0.63,0.47,0.72,0.65,0.70,0.52,0.69,0.45,0.69,0.39,0.77,0.65,0.76,0.54,0.76,0.47,0.76,0.41,0.82,0.68,0.83,0.59,0.83,0.54,0.83,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.11,0.95,0.19,0.94,0.26,0.89,0.31,0.82,0.35,0.77,0.23,0.73,0.26,0.62,0.27,0.57,0.28,0.51,0.17,0.70,0.20,0.56,0.21,0.49,0.21,0.42,0.12,0.69,0.13,0.57,0.13,0.50,0.13,0.44,0.06,0.71,0.06,0.62,0.06,0.56,0.06,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.80,0.99,0.72,0.98,0.65,0.92,0.61,0.86,0.56,0.81,0.68,0.76,0.65,0.65,0.63,0.58,0.62,0.53,0.73,0.73,0.70,0.60,0.69,0.52,0.68,0.46,0.77,0.72,0.76,0.60,0.76,0.52,0.75,0.46,0.82,0.74,0.83,0.64,0.83,0.59,0.83,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.11,1.01,0.19,1.00,0.26,0.94,0.31,0.87,0.35,0.82,0.22,0.78,0.26,0.68,0.27,0.61,0.28,0.55,0.17,0.75,0.20,0.62,0.21,0.54,0.21,0.48,0.12,0.75,0.13,0.63,0.13,0.55,0.13,0.49,0.06,0.76,0.06,0.67,0.06,0.61,0.06,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.79,1.03,0.71,1.02,0.65,0.96,0.60,0.89,0.56,0.85,0.67,0.80,0.64,0.69,0.62,0.62,0.62,0.57,0.72,0.76,0.70,0.64,0.68,0.56,0.67,0.49,0.77,0.76,0.76,0.64,0.75,0.56,0.74,0.50,0.82,0.77,0.82,0.68,0.82,0.62,0.82,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.11,1.05,0.19,1.03,0.26,0.98,0.31,0.91,0.35,0.85,0.22,0.82,0.26,0.71,0.27,0.64,0.28,0.58,0.17,0.79,0.20,0.66,0.21,0.58,0.21,0.51,0.12,0.78,0.13,0.66,0.13,0.59,0.13,0.52,0.06,0.80,0.06,0.70,0.06,0.64,0.07,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.78,1.07,0.70,1.05,0.64,0.99,0.59,0.92,0.55,0.88,0.66,0.83,0.63,0.72,0.61,0.66,0.61,0.60,0.71,0.80,0.68,0.67,0.67,0.59,0.66,0.53,0.76,0.79,0.74,0.67,0.74,0.59,0.73,0.53,0.81,0.80,0.81,0.71,0.81,0.65,0.81,0.60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.12,1.07,0.20,1.05,0.27,1.00,0.32,0.93,0.36,0.88,0.23,0.84,0.26,0.74,0.28,0.67,0.28,0.61,0.18,0.81,0.20,0.68,0.21,0.60,0.21,0.54,0.13,0.81,0.13,0.69,0.14,0.61,0.14,0.55,0.07,0.83,0.07,0.73,0.07,0.67,0.07,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.78,1.09,0.70,1.08,0.64,1.01,0.59,0.95,0.54,0.90,0.65,0.86,0.62,0.75,0.60,0.68,0.59,0.63,0.70,0.82,0.67,0.70,0.66,0.62,0.65,0.55,0.75,0.82,0.74,0.69,0.73,0.62,0.72,0.56,0.80,0.83,0.80,0.74,0.80,0.68,0.80,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.12,1.09,0.21,1.07,0.28,1.02,0.33,0.96,0.37,0.91,0.24,0.87,0.27,0.76,0.29,0.69,0.29,0.63,0.19,0.84,0.21,0.71,0.22,0.63,0.22,0.56,0.13,0.84,0.14,0.71,0.14,0.64,0.14,0.57,0.08,0.86,0.07,0.76,0.07,0.70,0.07,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.77,1.11,0.69,1.09,0.62,1.03,0.57,0.97,0.53,0.93,0.64,0.88,0.61,0.77,0.59,0.71,0.58,0.65,0.69,0.84,0.66,0.72,0.64,0.64,0.64,0.57,0.74,0.84,0.72,0.71,0.72,0.64,0.71,0.58,0.79,0.85,0.79,0.76,0.79,0.70,0.79,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.14,1.11,0.22,1.10,0.29,1.04,0.33,0.99,0.38,0.94,0.26,0.89,0.28,0.79,0.29,0.72,0.30,0.66,0.20,0.86,0.22,0.73,0.23,0.65,0.23,0.58,0.15,0.86,0.15,0.74,0.15,0.66,0.15,0.60,0.09,0.88,0.09,0.78,0.08,0.72,0.08,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.74,1.18,0.67,1.15,0.60,1.09,0.55,1.03,0.50,0.99,0.62,0.94,0.59,0.83,0.57,0.76,0.56,0.70,0.68,0.91,0.65,0.77,0.63,0.69,0.62,0.61,0.73,0.91,0.72,0.78,0.71,0.69,0.70,0.62,0.79,0.93,0.79,0.83,0.79,0.76,0.79,0.70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.16,1.17,0.24,1.16,0.30,1.12,0.34,1.08,0.37,1.05,0.29,0.97,0.33,0.86,0.35,0.80,0.36,0.73,0.24,0.94,0.27,0.80,0.28,0.72,0.29,0.65,0.18,0.93,0.19,0.81,0.20,0.73,0.20,0.66,0.13,0.95,0.13,0.85,0.13,0.79,0.13,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.75,1.20,0.67,1.18,0.60,1.11,0.55,1.04,0.51,0.99,0.64,0.96,0.60,0.84,0.58,0.77,0.57,0.71,0.69,0.93,0.67,0.79,0.65,0.70,0.64,0.63,0.75,0.93,0.74,0.80,0.73,0.71,0.72,0.64,0.81,0.96,0.81,0.85,0.81,0.78,0.81,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
